"ValgId";"Storkreds Nr";"Parti";"Orden";"KandidatNavn";"PostNr";"By";"Erhverv";"Fødselsdag"
"29";"1";"A";"1";"Peter Hummelgaard Thomsen";"";"";"";"0"
"29";"1";"A";"2";"Yildiz Akdogan";"";"";"";"0"
"29";"1";"A";"3";"Ditte Brøndum";"";"";"";"0"
"29";"1";"A";"4";"Sine Heltberg";"";"";"";"0"
"29";"1";"A";"5";"Özkan Kocak";"";"";"";"0"
"29";"1";"A";"6";"Bo Kømler";"";"";"";"0"
"29";"1";"A";"7";"Lars Aslan Rasmussen";"";"";"";"0"
"29";"1";"A";"8";"Mette Reissmann";"";"";"";"0"
"29";"1";"A";"9";"Dennis Schnell-Lauritzen";"";"";"";"0"
"29";"1";"A";"10";"Simon Simonsen";"";"";"";"0"
"29";"1";"A";"11";"Helle Thorning-Schmidt";"";"";"";"0"
"29";"1";"A";"12";"Kristian Westfall";"";"";"";"0"
"29";"1";"B";"1";"Christian Scharling";"";"";"";"0"
"29";"1";"B";"2";"Samira Nawa Amini";"";"";"";"0"
"29";"1";"B";"3";"Ida Auken";"";"";"";"0"
"29";"1";"B";"4";"Søren Burcharth";"";"";"";"0"
"29";"1";"B";"5";"Sophie Danneris";"";"";"";"0"
"29";"1";"B";"6";"Pernille Boye Koch";"";"";"";"0"
"29";"1";"B";"7";"Karsten Lauritsen";"";"";"";"0"
"29";"1";"B";"8";"Lone Loklindt";"";"";"";"0"
"29";"1";"B";"9";"Mia Nyegaard";"";"";"";"0"
"29";"1";"B";"10";"Manu Sareen";"";"";"";"0"
"29";"1";"B";"11";"André Just Vedgren";"";"";"";"0"
"29";"1";"B";"12";"Niels Wanning";"";"";"";"0"
"29";"1";"C";"1";"Josefine Kofoed";"";"";"";"0"
"29";"1";"C";"2";"Lars Barfoed";"";"";"";"0"
"29";"1";"C";"3";"Helle Bonnesen";"";"";"";"0"
"29";"1";"C";"4";"Anne Ginderskov Hansen";"";"";"";"0"
"29";"1";"C";"5";"Søren-Michael Pihl";"";"";"";"0"
"29";"1";"F";"1";"Sisse Marie Welling";"";"";"";"0"
"29";"1";"F";"2";"Balder Mørk Andersen";"";"";"";"0"
"29";"1";"F";"3";"Neil Bloem";"";"";"";"0"
"29";"1";"F";"4";"Özlem Sara Cekic";"";"";"";"0"
"29";"1";"F";"5";"Leif Donbæk";"";"";"";"0"
"29";"1";"F";"6";"Pia Olsen Dyhr";"";"";"";"0"
"29";"1";"F";"7";"Kathrine Jensen";"";"";"";"0"
"29";"1";"F";"8";"Kasper Nordborg Kiær";"";"";"";"0"
"29";"1";"F";"9";"Klaus Mygind";"";"";"";"0"
"29";"1";"F";"10";"Jonas Niemann";"";"";"";"0"
"29";"1";"F";"11";"Halime Oguz";"";"";"";"0"
"29";"1";"F";"12";"Kirsten Sloth";"";"";"";"0"
"29";"1";"I";"1";"Simon Emil Ammitzbøll";"";"";"";"0"
"29";"1";"I";"2";"Karina Bergmann";"";"";"";"0"
"29";"1";"I";"3";"Rasmus Boserup";"";"";"";"0"
"29";"1";"I";"4";"Patrick Donovan";"";"";"";"0"
"29";"1";"I";"5";"Søren Juliussen";"";"";"";"0"
"29";"1";"I";"6";"Kasper Heumann Kristensen";"";"";"";"0"
"29";"1";"I";"7";"Laura Lindahl";"";"";"";"0"
"29";"1";"I";"8";"Danny K. Malkowski";"";"";"";"0"
